context,model,class,support,predicted_support,precision,recall,f1,false_negatives,false_positives,mean_predicted_confidence,mean_true_class_probability,mean_entropy_bits,multiclass_brier,negative_log_likelihood,top_label_ece_equal_width_15,top_label_adaptive_ece_equal_frequency_15,one_vs_rest_ece_equal_width_15,one_vs_rest_adaptive_ece_equal_frequency_15
application_category,lightgbm_ordinal,Allow,186610,187428,0.9827080265488615,0.9870157011950056,0.9848571535512435,2423,3241,0.998349072775548,0.9861060667376629,0.01142216219182261,0.02466363543629904,0.06566216661875189,0.011436279083829992,0.01189624152140495,0.02822069971588563,0.029246702828648843
application_category,lightgbm_ordinal,Deny,3337,2519,0.038110361254466055,0.02876835480970932,0.03278688524590164,3241,2423,0.9968675374106254,0.027967067295252078,0.01410074314951503,1.9394366622536485,7.5616266512428645,0.9696379828386325,0.9680991826009161,0.02843314769883022,0.004408121583864111
application_category,lightgbm_ordinal,Drop,7314,7314,1.0,1.0,1.0,0,0,0.9998101945059985,0.9998101945059985,0.002038096495437099,1.1928365388067974e-06,0.00019010504106389595,0.0001898054940014937,0.0001898054940014301,0.0011155261730215079,0.00110145104024689
application_category,catboost_native,Allow,186610,186456,1.0,0.9991747494775199,0.9995872044088714,154,0,0.9978460337334975,0.9973065982999374,0.015190625590567547,0.0014175374382855478,0.004230429246223522,0.0017060993079481153,0.0013287157440224722,0.0033139560726598944,0.0012565397878034487
application_category,catboost_native,Deny,3337,3491,0.9558865654540246,1.0,0.9774458113649678,0,154,0.9350200553315084,0.9350200553315084,0.34932111988951203,0.008769379446622488,0.06731239181982598,0.06497994466849139,0.06497994466849152,0.003134031353695576,0.0013268678918925544
application_category,catboost_native,Drop,7314,7314,1.0,1.0,1.0,0,0,0.992510826117233,0.992510826117233,0.06478366432809463,0.0002020670689920995,0.007548461786739761,0.007489173882767042,0.0074891738827670955,0.00048503578211806116,0.00040593209491960973
